I_FRAME,0,7847
P_FRAME,1,5851
P_FRAME,2,5470
P_FRAME,3,5095
P_FRAME,4,5429
P_FRAME,5,5403
P_FRAME,6,4524
P_FRAME,7,11974
P_FRAME,8,3464
P_FRAME,9,2580
P_FRAME,10,2266
P_FRAME,11,2225
P_FRAME,12,2192
P_FRAME,13,2059
P_FRAME,14,12178
P_FRAME,15,6796
P_FRAME,16,6461
P_FRAME,17,6259
P_FRAME,18,6483
P_FRAME,19,6526
P_FRAME,20,6716
