0,12425
1,3822
2,3498
3,2373
4,2055
5,1997
6,1973
7,2394
8,5809
9,5898
10,4783
11,3163
12,3555
13,3194
14,5880
15,3087
16,2006
17,2041
18,2023
19,2031
20,2127
