0,48872
1,66657
2,72590
3,40887
4,45840
5,70662
6,86164
7,62133
8,58723
9,75585
10,98712
11,101831
12,121355
13,129135
14,73443
15,69957
16,70041
17,49805
18,71557
19,59781
20,62086
