0,174891
1,188152
2,193732
3,196493
4,173021
5,173175
6,168772
7,211685
8,203479
9,173866
10,166375
11,159396
12,154253
13,153694
14,233705
15,185645
16,202071
17,193524
18,193819
19,200297
20,183213
