0,73841
1,30699
2,27804
3,22731
4,24462
5,27394
6,19165
7,112655
8,15258
9,6704
10,4290
11,4702
12,4271
13,2923
14,109040
15,40348
16,37361
17,34997
18,33237
19,34003
20,38904
