I_FRAME,0,13305
P_FRAME,1,13271
P_FRAME,2,12959
P_FRAME,3,13043
P_FRAME,4,13042
P_FRAME,5,12809
P_FRAME,6,12506
P_FRAME,7,13397
P_FRAME,8,12622
P_FRAME,9,10251
P_FRAME,10,8474
P_FRAME,11,7332
P_FRAME,12,6886
P_FRAME,13,6582
P_FRAME,14,13304
P_FRAME,15,13083
P_FRAME,16,13046
P_FRAME,17,13164
P_FRAME,18,13194
P_FRAME,19,13274
P_FRAME,20,13351
