I_FRAME,0,756
P_FRAME,1,394
P_FRAME,2,398
P_FRAME,3,2086
P_FRAME,4,1356
P_FRAME,5,1150
P_FRAME,6,2804
I_FRAME,7,643
P_FRAME,8,292
P_FRAME,9,2483
P_FRAME,10,513
P_FRAME,11,2980
P_FRAME,12,1542
P_FRAME,13,1678
I_FRAME,14,679
P_FRAME,15,374
P_FRAME,16,311
P_FRAME,17,1752
P_FRAME,18,818
P_FRAME,19,2259
P_FRAME,20,186
