1,1387186
2,1385689
3,1423119
4,1419602
5,1450046
6,1446011
7,1485235
8,1659373
9,1580628
10,1535413
11,1541142
12,1533084
13,1535259
14,1537888
15,1957676
16,1929194
17,1922090
18,1921713
19,1937397
20,1952296
21,1961785
