0,14162
1,4589
2,4114
3,4083
4,4078
5,4074
6,4036
7,5432
8,5515
9,7187
10,3054
11,2687
12,2279
13,2228
14,8417
15,4416
16,4937
17,4190
18,3784
19,3482
20,3505
