0,585
1,6313
2,5286
3,5685
4,5390
5,4901
6,5037
7,8745
8,5597
9,5375
10,5343
11,5163
12,5057
13,5109
14,7908
15,5649
16,5379
17,5217
18,5294
19,5596
20,5221
