0,2160
1,4738
2,4903
3,5063
4,5098
5,5062
6,5438
7,9466
8,3904
9,3904
10,3904
11,4089
12,3904
13,3908
14,4942
15,6404
16,6438
17,6992
18,6612
19,6820
20,6616
