I_FRAME,0,382
P_FRAME,1,743
P_FRAME,2,608
P_FRAME,3,653
P_FRAME,4,614
P_FRAME,5,567
P_FRAME,6,578
P_FRAME,7,1404
P_FRAME,8,659
P_FRAME,9,614
P_FRAME,10,606
P_FRAME,11,587
P_FRAME,12,576
P_FRAME,13,578
P_FRAME,14,1314
P_FRAME,15,677
P_FRAME,16,635
P_FRAME,17,611
P_FRAME,18,613
P_FRAME,19,661
P_FRAME,20,620
