I_FRAME,0,12004
I_FRAME,1,12152
I_FRAME,2,12097
I_FRAME,3,12150
I_FRAME,4,12221
I_FRAME,5,12293
I_FRAME,6,12365
I_FRAME,7,7067
I_FRAME,8,6992
I_FRAME,9,7000
I_FRAME,10,7006
I_FRAME,11,6987
I_FRAME,12,6967
I_FRAME,13,6967
I_FRAME,14,12043
I_FRAME,15,12506
I_FRAME,16,12608
I_FRAME,17,12705
I_FRAME,18,12728
I_FRAME,19,12783
I_FRAME,20,12757
,,10590.38095
