1,22.163582
2,22.287640
3,22.065702
4,22.104607
5,22.039791
6,22.042648
7,21.823490
8,21.868484
9,22.072590
10,22.119915
11,22.047401
12,22.126003
13,22.080349
14,22.067732
15,20.409781
16,20.610771
17,20.538177
18,20.519512
19,20.398075
20,20.393068
21,20.368525
