0,15448
1,15356
2,15720
3,15754
4,15827
5,15804
6,16170
7,10919
8,10841
9,10907
10,10952
11,11037
12,10880
13,10826
14,16072
15,15938
16,15900
17,16206
18,16564
19,16594
20,16796
