I_FRAME,0,1781
P_FRAME,1,1312
P_FRAME,2,1127
P_FRAME,3,1121
P_FRAME,4,911
P_FRAME,5,1065
P_FRAME,6,899
P_FRAME,7,3098
P_FRAME,8,791
P_FRAME,9,634
P_FRAME,10,647
P_FRAME,11,692
P_FRAME,12,693
P_FRAME,13,631
P_FRAME,14,3488
P_FRAME,15,1234
P_FRAME,16,1241
P_FRAME,17,1167
P_FRAME,18,1096
P_FRAME,19,1316
P_FRAME,20,1203
,,1218.3
