19,-8,2,-3,1,1,-2,2,0,0,0,0,0,0,0,0,-54,-7,2,-11,-6,11,4,2,-1,0,0,0,0,1,0,0,-17,-11,-1,-2,5,0,-6,0,0,0,0,0,0,0,0,0,-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,-3,0,1,0,0,0,0,0,0,1,0,0,-1,-2,-1,0,0,1,0,0,0,0,-4,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,8,0,0,0,0,0,-1,1,-1,1,0,0,0,0,0,0,17,-2,0,0,1,0,0,0,0,0,0,1,1,-1,0,0,2,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,-5,5,4,-4,0,-1,0,0,0,0,0,0,0,-4,1,-4,4,-3,-6,3,0,1,0,0,0,0,0,0,0,25,4,2,-2,0,2,0,0,-1,1,0,-1,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-2,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,2,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,2,0,0,0,0,1,0,0,1,1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
823,10,-623,18,-76,-14,104,1,20,2,-15,-8,-7,0,1,-2,-29,41,-29,58,-67,10,-6,-8,12,-9,15,-11,7,0,2,0,-85,42,-3,-1,18,3,3,17,-9,6,0,1,2,1,0,0,-885,524,27,9,3,3,1,11,-9,-2,4,2,3,2,1,0,-340,115,49,15,17,0,0,1,4,2,4,0,-1,0,1,0,182,-86,-11,-11,-1,-1,-1,-1,0,0,0,0,0,0,0,0,109,-68,0,12,-12,-6,15,-14,-4,13,-12,3,4,-3,2,0,-9,19,63,49,-5,-28,25,27,-8,-7,14,-9,-12,-3,0,0,82,-2,-11,-2,-4,-4,-4,-3,0,1,0,0,1,0,0,0,-66,47,-5,4,0,0,0,2,1,-1,0,0,0,0,0,0,-82,27,1,5,0,0,2,0,3,0,0,1,0,0,0,0,103,-97,48,1,-4,-4,0,1,0,0,-5,-2,-1,1,4,0,195,107,-159,-13,-29,9,-13,3,-4,0,-2,0,-1,0,0,0,7,22,82,9,0,4,0,-7,-2,1,5,0,3,-1,1,0,125,41,-15,0,-12,0,3,-8,0,0,1,-1,-4,2,-1,0,-373,337,-265,244,-21,-17,57,-109,36,0,-17,17,-2,4,1,0,630,-333,-9,-36,7,-10,-2,-6,-2,-4,0,-3,0,0,0,0,-90,-43,-36,-21,-8,-18,-1,-7,-3,5,-19,0,1,-4,0,0,9,9,4,-23,4,7,-21,-32,4,7,10,-8,4,5,-3,0,35,-11,-19,17,-5,10,-7,11,-7,2,-6,1,-1,1,0,0,-619,286,47,6,17,12,-1,2,1,-1,-2,4,0,1,0,0,-528,-323,15,-9,-19,8,-9,18,0,16,-3,2,-3,0,1,0
-58,-48,40,47,9,2,-10,-1,2,-1,4,0,1,-1,0,0,42,-34,34,-22,7,3,-1,1,4,2,-3,4,-5,2,0,0,-133,-13,-1,30,-7,17,1,5,-4,1,-3,4,0,1,0,0,-440,54,159,20,1,9,-1,-11,8,1,0,2,1,0,0,0,61,-192,-33,-13,-5,-2,-5,-4,-3,0,-1,0,-1,0,0,0,-87,54,1,2,-2,-1,-2,0,2,1,0,-1,0,0,0,0,-39,42,-32,19,-8,-10,21,-11,-3,11,-8,0,1,0,0,0,48,19,-51,-48,-9,25,0,-20,3,6,-5,-1,1,0,0,0,-30,11,3,2,-2,-2,-1,0,1,-1,0,0,-1,0,0,0,-21,0,8,-1,0,-3,-3,1,0,1,0,1,1,0,0,0,53,-27,2,-2,0,-3,-2,-1,0,1,0,0,0,0,0,0,-56,52,-5,-6,14,2,0,1,0,0,0,0,0,0,0,0,68,25,-65,-13,3,3,5,-1,0,0,0,0,0,0,0,0,10,-57,-46,-3,0,9,0,-2,-1,0,0,-1,-1,0,0,0,-18,-1,9,4,8,-2,-2,4,0,-2,0,0,0,0,0,0,69,-70,25,-9,17,-4,16,-3,8,-3,-1,-1,-2,-3,0,0,276,-9,-96,1,-28,5,-5,1,-6,-1,-3,2,-2,0,0,0,54,47,44,14,32,6,15,13,2,10,-6,0,-1,-2,0,0,23,0,-4,5,-5,0,2,6,5,4,-3,-1,-3,0,0,0,-4,16,-18,14,-19,6,-15,13,-6,2,-3,3,0,0,0,0,-266,-116,210,-36,49,1,13,-3,3,6,-2,0,0,-1,0,0,405,163,-118,-15,-14,-20,-11,-10,-10,-7,-5,-1,-7,0,-1,0
-51,-35,36,34,10,0,-10,-4,-4,3,6,0,1,0,0,0,19,0,10,-18,20,-26,0,2,4,8,7,3,-2,-1,0,0,-75,3,-4,13,-2,18,-11,7,0,-9,6,3,0,2,0,0,-54,-144,51,45,31,-9,1,-1,-1,-3,-1,0,1,0,0,0,145,104,-28,-8,-8,-3,0,-2,1,0,0,-2,0,0,0,0,1,-2,1,0,0,-3,0,-2,-1,0,0,0,2,0,0,0,3,3,0,-16,18,-9,-6,26,-26,13,1,-8,6,-1,0,0,3,-25,-38,20,46,-7,-25,-2,6,-1,-1,2,0,0,0,0,-25,12,4,-4,4,0,0,0,-1,0,0,-1,0,0,0,0,-16,12,3,0,0,-1,2,0,-1,-1,0,0,0,0,0,0,5,-2,3,3,1,-3,0,0,1,0,-2,1,0,0,0,0,-2,37,-34,12,-10,-5,-1,0,-3,-1,0,1,0,0,0,0,0,-35,16,-11,12,-2,7,-4,0,0,0,0,1,0,0,0,0,43,8,-14,-5,-4,-1,1,-1,-2,-1,0,0,0,0,0,-28,-5,3,0,0,-3,1,-3,0,0,0,0,0,0,0,0,71,-9,-55,-23,17,-8,13,-2,7,6,4,-5,-1,0,0,0,-94,202,-53,-48,2,-13,-3,-4,8,-1,1,3,0,0,0,0,-38,-34,-38,-19,-14,-13,-9,0,-6,7,0,-5,-1,0,0,0,-13,-4,0,3,4,5,-1,-3,-9,-4,3,4,0,0,0,0,-5,13,-21,11,-17,14,-12,12,-4,5,0,1,0,0,0,0,208,-305,23,31,-4,24,8,6,-9,6,0,3,0,0,0,0,-38,111,123,-2,12,11,-5,13,9,-2,5,3,2,0,0,0
-56,-19,25,34,14,-7,7,-12,-9,3,-1,4,0,0,0,0,-15,1,-2,11,-3,-8,12,-14,1,-3,1,-2,0,0,0,0,0,-5,7,7,-9,25,0,-12,6,7,-10,0,1,0,0,0,0,-98,23,9,9,23,-1,0,-1,-5,-2,6,0,0,0,0,-31,1,50,17,10,3,-1,2,-1,0,-1,1,0,0,0,0,8,0,-1,0,3,0,-1,-2,0,-1,1,0,0,0,0,0,-16,0,0,4,-8,13,-8,0,11,-15,14,-7,0,0,0,0,-34,-8,28,11,-7,0,-1,-4,3,8,0,-1,1,0,0,0,4,3,0,-3,0,0,0,1,1,-1,-1,0,0,0,0,0,-4,1,0,-6,-1,-3,1,0,0,0,0,0,0,0,0,0,-6,0,0,4,-4,2,-1,0,0,1,-1,-1,0,0,0,0,12,-16,0,0,-13,7,-3,1,-2,0,0,0,0,0,0,0,-55,-12,14,-3,10,4,2,0,0,2,0,1,0,0,0,0,-7,-18,1,9,4,0,2,-3,2,2,0,0,0,0,0,0,-1,-1,1,4,7,2,0,5,-1,0,0,0,0,0,0,0,0,6,4,-39,34,-14,11,-8,4,-1,3,-2,0,0,0,0,-104,33,146,-34,-20,2,-8,-2,-3,-3,4,0,0,0,0,0,30,22,29,17,18,11,11,0,6,-3,2,-3,0,0,0,0,9,8,-3,0,0,0,-3,6,4,3,-1,0,0,0,0,0,-7,12,-20,15,-15,13,-7,6,-2,-1,-3,1,0,0,0,0,136,-22,-144,-28,18,2,9,1,2,2,-1,4,1,0,0,0,-15,-66,-9,70,22,-9,-3,-17,-8,-4,-2,-1,-2,0,0,0
-49,-18,33,37,-1,-8,-5,-6,-4,0,2,0,1,0,0,0,-6,-8,-2,-9,2,3,6,1,-6,-5,-3,-1,0,0,0,0,-20,-3,-12,19,1,-9,12,5,-6,11,-14,0,0,0,0,0,38,-58,-41,21,-6,7,19,7,-6,7,4,-3,0,0,0,0,17,-23,-29,10,2,2,0,1,2,0,1,0,0,0,0,0,-4,1,0,0,3,4,0,0,0,2,0,0,0,0,0,0,11,3,0,-1,1,-2,2,-3,0,2,-5,1,-1,0,0,0,-14,0,18,-3,-13,-3,4,-1,-2,-1,-1,0,0,0,0,0,-12,1,0,-1,-1,2,1,0,-1,1,0,0,0,0,0,0,7,-4,-1,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,-4,-1,-1,1,-1,0,0,0,0,-1,0,0,0,0,0,-12,5,3,-12,11,-3,0,2,-1,0,0,0,0,0,0,0,-47,-10,21,7,4,3,-1,2,0,1,0,0,0,0,0,0,0,1,-4,3,-4,0,4,0,-1,0,1,0,0,0,0,0,-9,0,-1,0,-1,2,1,-1,2,0,0,0,0,0,0,0,12,-12,36,-53,9,-4,11,-4,4,4,5,0,0,0,0,0,-181,-16,27,128,2,-2,-8,3,-2,0,0,0,0,0,0,0,-16,-31,-24,-14,-21,7,-13,3,5,0,2,0,0,0,0,0,-4,-6,-6,2,10,-3,-6,-1,-6,-4,3,2,0,0,0,0,-8,14,-16,12,-19,9,-11,5,-2,5,0,1,0,0,0,0,154,-39,14,-118,-22,15,-10,7,1,9,-4,2,0,0,0,0,-11,15,-28,-51,28,37,6,11,5,8,8,2,0,0,0,0
-40,-19,34,35,-6,-12,-4,0,-3,3,2,0,0,0,0,0,-15,18,-11,15,-5,3,-7,0,7,-3,4,0,0,-1,0,0,78,-5,-7,10,-1,1,2,15,-4,-3,3,0,0,0,0,0,14,-26,-33,13,1,-9,0,17,10,-9,0,1,0,0,0,0,-3,9,1,-21,1,-1,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2,0,1,1,0,0,0,0,0,0,-5,1,-2,0,0,1,-3,6,-2,1,1,0,0,0,0,0,1,-1,3,0,-6,-8,4,7,-7,-3,2,0,0,0,0,0,-1,2,-3,1,1,-2,0,-1,-3,2,0,0,0,0,0,0,-3,5,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,16,-6,-3,0,0,2,-1,0,-1,0,0,0,0,0,0,0,2,0,-2,0,1,-4,3,-2,-1,-1,0,0,0,0,0,0,-23,1,19,2,-3,1,-2,0,0,0,0,0,0,0,0,0,-2,3,-1,2,0,0,1,-1,0,1,0,0,0,0,0,0,0,-6,-2,2,0,-2,0,0,-1,1,0,0,0,0,0,0,24,-29,26,-21,-2,0,7,2,-3,5,0,0,0,0,0,0,-137,-3,-28,-8,80,11,7,-2,6,1,0,0,0,0,0,0,29,10,20,12,7,12,4,-6,9,-6,0,0,-1,0,0,0,4,-1,0,-2,-2,5,-2,0,3,3,0,0,0,0,0,0,-13,13,-19,14,-12,14,-4,3,-3,2,-1,0,0,0,0,0,126,-2,-10,25,-104,-4,-6,-7,0,3,0,0,0,0,0,0,17,-12,-12,-17,-53,-26,-2,3,8,-5,0,0,0,0,0,0
-41,-12,17,23,2,-4,7,-3,-5,2,0,0,0,0,0,0,12,-2,2,0,2,-9,-2,-1,5,2,0,1,-1,0,0,0,-9,-2,14,14,-29,30,-8,-8,-5,-2,1,0,0,0,0,0,47,-16,-26,2,14,-6,0,-4,7,1,-3,-1,0,0,0,0,13,3,3,12,-5,-4,0,-1,1,0,0,0,0,0,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,1,-3,2,-1,0,0,0,0,0,0,1,2,-1,-5,0,2,0,-2,0,0,0,0,0,0,0,0,1,-3,0,0,-1,3,-1,0,2,0,0,0,0,0,0,0,-14,0,0,-1,0,0,1,-1,3,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-5,-3,4,2,-1,0,0,-1,0,0,0,0,0,0,0,0,-14,7,17,6,-3,-1,-3,-1,0,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,7,-20,24,0,-12,2,2,1,2,1,-1,0,0,0,0,0,-47,-12,9,-29,-12,42,-2,8,-2,1,0,1,0,0,0,0,-10,-22,-18,0,-16,3,-8,2,6,0,1,0,0,0,0,0,0,5,-2,-2,-4,4,0,4,-1,-1,0,0,0,0,0,0,11,13,-18,8,-12,8,-6,1,-7,2,0,0,0,0,0,0,111,-5,12,20,5,-77,-1,-4,-12,1,0,0,0,0,0,0,-16,9,21,15,19,-10,-9,0,0,4,1,0,0,0,0,0
-33,-11,20,16,0,1,0,-3,-1,0,0,0,0,0,0,0,-10,-7,0,1,-6,2,-2,5,-4,0,0,-1,0,0,0,0,20,4,-8,3,1,0,-2,13,-2,0,1,0,0,0,0,0,39,2,-6,-20,21,-2,-11,-7,-2,1,1,0,-1,0,0,0,-5,3,-2,-3,16,-1,-1,4,0,0,0,0,0,0,0,0,0,3,0,-1,-1,0,0,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,2,-1,0,0,0,0,0,0,0,-1,-4,2,-3,1,1,-1,1,2,0,0,0,0,0,0,0,-14,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,-3,-3,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,-3,0,-3,0,0,0,0,0,0,0,0,0,-1,0,11,5,0,0,-1,-2,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-2,2,0,0,0,0,0,0,0,0,1,-1,-3,0,1,-1,0,1,0,0,0,0,0,0,0,0,14,-6,9,-7,-6,-15,13,-7,2,0,0,0,0,0,0,0,-86,6,-7,14,-15,7,35,1,1,0,0,0,0,0,0,0,19,9,11,5,3,0,-1,-8,-1,-1,0,0,0,0,0,0,0,-3,0,6,9,0,0,0,1,0,0,1,0,0,0,0,-15,18,-15,7,-10,6,-10,3,-2,1,0,0,0,0,0,0,107,1,1,16,18,7,-53,-5,-5,-1,-2,0,0,0,0,0,-1,-6,-1,-4,4,15,-9,-20,-4,-3,0,0,0,0,0,0
-28,-7,27,11,-11,-6,5,1,1,-1,0,0,0,0,0,0,-8,-14,9,10,6,7,-1,0,0,1,0,0,0,0,0,0,-1,6,-18,17,-2,-10,0,2,1,1,-1,0,0,-1,0,0,43,-8,4,-2,4,10,-12,-1,-1,-1,0,1,0,0,0,0,3,-3,-1,-5,-9,6,2,-1,0,0,0,0,0,0,0,0,-2,2,2,0,-3,2,0,0,0,0,0,0,0,0,0,0,7,-2,0,1,0,-4,-1,0,0,0,0,0,0,0,0,0,2,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,1,-2,3,-2,-1,0,1,0,0,0,0,0,0,0,0,0,-7,2,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,-8,-2,2,3,-1,-2,1,0,0,0,0,0,0,0,0,0,-2,2,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,3,-5,3,2,-4,-3,0,0,0,0,0,0,0,0,0,0,-2,3,-2,-3,0,1,-2,0,0,0,0,0,0,0,0,0,-4,0,0,-4,-2,1,1,0,0,0,0,0,0,0,0,0,5,-4,12,-13,10,-18,3,1,0,1,-1,1,0,0,0,0,-73,-10,2,-18,-2,-22,13,14,0,1,0,0,0,0,0,0,-12,0,-8,0,-8,-5,0,1,0,0,0,1,1,0,0,0,-1,3,0,-4,-13,0,6,0,0,1,0,-1,0,0,0,0,-4,6,-15,5,-4,9,-3,2,0,0,0,0,0,0,0,0,83,-1,-1,11,4,23,9,-19,-1,-1,-1,-1,0,0,0,0,19,20,0,4,6,-7,12,3,-1,-1,-1,0,0,0,0,0
-24,-1,27,9,-6,-12,0,0,0,0,-1,1,0,0,0,0,10,4,-1,-2,0,-3,0,0,0,0,0,1,0,0,0,0,-10,13,-4,-13,0,6,-3,-1,0,1,0,0,1,0,0,0,20,0,0,5,0,15,-2,-2,-1,-1,0,0,0,0,0,0,0,2,-1,0,0,-11,-1,0,0,0,0,0,0,0,0,0,-7,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,-4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,-5,1,6,0,-4,-5,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,2,0,0,0,0,0,0,0,0,0,0,8,-7,6,0,-3,-9,-3,2,-2,2,0,0,0,0,0,0,-9,-3,-13,2,-13,-8,-19,1,4,0,1,0,0,0,0,0,4,8,10,1,10,-12,0,-1,-3,-1,-1,0,0,0,0,0,-6,-2,-1,3,8,3,-1,0,0,-1,0,1,0,0,0,0,-3,11,-8,2,-8,4,-4,0,0,0,1,0,0,0,0,0,65,1,2,5,-1,13,9,3,-7,1,-2,-1,-1,0,0,0,-14,0,15,-17,-14,-1,-7,0,2,0,0,-1,0,0,0,0
-14,3,20,7,-7,-4,-1,0,0,0,0,0,0,0,0,0,-7,3,-2,2,-5,-3,-1,0,1,0,1,0,0,0,0,0,43,-3,-5,12,-24,1,0,0,2,0,1,0,0,0,0,0,20,10,0,2,1,4,2,-2,-1,-2,0,-1,0,0,0,0,5,3,6,2,4,5,0,0,0,-1,0,0,0,0,0,0,-2,0,2,0,-2,-1,0,0,0,0,0,0,0,0,0,0,-2,1,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-2,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-2,2,2,-1,0,-2,2,0,0,-1,0,0,0,0,0,20,-3,-7,-11,0,0,0,-8,0,1,0,0,0,0,0,0,-10,10,-1,0,0,-3,1,1,0,2,1,0,1,0,0,0,7,2,1,-3,-7,-3,1,1,1,1,-1,0,-1,0,0,0,-9,4,-7,0,-1,2,0,0,0,-1,0,0,0,0,0,0,31,-3,2,21,-17,7,0,5,2,-5,1,-2,0,-1,0,0,0,-15,-10,14,13,0,3,0,0,0,0,1,0,0,0,0
-4,7,14,3,-8,-2,0,0,0,0,1,0,0,0,0,0,-1,-2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,10,-10,15,0,-5,1,0,0,1,0,1,-1,0,0,0,35,3,4,3,4,0,2,0,-1,-2,-2,-1,0,0,0,0,-5,0,-5,3,0,0,2,1,0,0,0,0,0,0,0,0,7,-2,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,2,0,1,0,-1,0,-1,2,0,1,0,0,0,0,13,0,-3,5,0,-1,-1,0,-6,0,0,0,0,0,0,0,2,5,2,-5,0,-3,0,0,-2,0,-1,0,0,0,0,0,-8,-2,1,7,4,2,-1,-2,-1,0,0,1,0,0,0,0,8,0,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,31,-6,0,10,-2,0,0,0,7,0,-2,0,0,0,0,0,-12,-4,4,-18,0,1,0,0,0,0,1,0,0,0,0,0
-9,7,10,2,-3,-3,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,9,7,-2,-3,0,2,0,1,2,0,0,0,0,0,0,16,-3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,8,1,-4,0,0,0,-1,0,0,0,0,0,0,0,0,0,4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,-1,0,-2,1,0,1,0,0,0,0,16,6,0,0,0,0,0,0,0,-6,-1,0,0,0,0,0,-1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,-2,-1,-1,-1,1,1,1,0,0,0,-1,0,0,0,-9,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,-2,4,-1,2,-1,0,1,2,4,-2,0,0,0,0,11,4,3,5,0,-1,0,0,0,0,0,0,0,0,0,0
-2,-6,6,1,-3,-1,1,2,0,0,0,0,0,0,0,0,7,-8,4,0,1,-1,0,0,0,1,0,1,0,0,0,0,-19,9,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,3,-4,-3,0,0,1,1,2,0,0,0,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,-1,0,-2,1,0,0,0,0,0,0,22,2,2,0,0,-1,0,-1,0,0,-3,0,0,0,0,0,3,4,-1,0,-1,0,-1,-1,0,-1,0,0,0,0,0,0,-5,-6,0,0,2,1,0,0,0,0,0,1,0,0,0,0,-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,-10,2,0,-1,1,0,-2,0,0,4,0,-1,1,0,0,2,5,0,0,1,0,-1,0,-1,-1,1,0,0,0,0,0
2,-2,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,-4,3,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,39,-1,-2,-1,0,0,-2,2,2,0,1,0,0,0,0,0,-4,-2,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,5,2,0,0,-1,0,0,0,0,0,0,-2,0,-1,0,0,7,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,-10,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,12,-3,0,1,-3,0,1,-1,1,-1,-1,2,0,0,0,0,-3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
0,1,-1,-1,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,-10,2,0,-1,2,-1,0,0,2,2,-2,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-1,0,0,0,0,-2,0,0,0,1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,0,2,1,0,0,0,-1,-2,0,0,0,0,1,1,0,0,0,0,0,0,0
